,Dx Name,Mx Name,Import,LR (+),LR (-),Dx Prevalence,Prevalence
1605,GASTROINTESTINAL SARCOIDOSIS,JAUNDICE CHRONIC PERSISTENT HX,,1.0,1.0,2,1e-05
1606,GASTROINTESTINAL SARCOIDOSIS,JAUNDICE FAMILY HX,,1.0,1.0,2,1e-05
1607,GASTROINTESTINAL SARCOIDOSIS,JAUNDICE INTERMITTENT HX,,1.0,1.0,2,1e-05
1608,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> EFFUSION,,1.0,1.0,2,1e-05
1609,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> EXAM ABNORMAL,,1.0,1.0,2,1e-05
1610,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> INVOLVEMENT FIRST METATARSOPHALANGEAL,,1.0,1.0,2,1e-05
1611,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> INVOLVEMENT MONOARTICULAR,,1.0,1.0,2,1e-05
1612,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> INVOLVEMENT POLYARTICULAR ASYMMETRICAL,,1.0,1.0,2,1e-05
1613,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> PAIN SEVERE,,1.0,1.0,2,1e-05
1614,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> RANGE OF MOTION DECREASED,,1.0,1.0,2,1e-05
1615,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> TENDERNESS SWELLING REDNESS,,1.0,1.0,2,1e-05
1616,GASTROINTESTINAL SARCOIDOSIS,JOINT <S> XRAY PERIARTICULAR OSTEOPOROSIS,,1.0,1.0,2,1e-05
1617,GASTROINTESTINAL SARCOIDOSIS,JOINT FLUID NEUTROPHIL <S> PREDOMINANT,,1.0,1.0,2,1e-05
1618,GASTROINTESTINAL SARCOIDOSIS,JOINT FLUID OBTAINED BY ASPIRATION,,1.0,1.0,2,1e-05
1619,GASTROINTESTINAL SARCOIDOSIS,JOINT FLUID WBC 3000 TO 20000,,1.0,1.0,2,1e-05
1620,GASTROINTESTINAL SARCOIDOSIS,JOINT FLUID WBC LESS THAN 3000,,1.0,1.0,2,1e-05
1621,GASTROINTESTINAL SARCOIDOSIS,KETONE <S> PLASMA INCREASED,,1.0,1.0,2,1e-05
1622,GASTROINTESTINAL SARCOIDOSIS,KNEE <S> PAIN,,1.0,1.0,2,1e-05
1623,GASTROINTESTINAL SARCOIDOSIS,KVEIM TEST POSITIVE,5.0,1010.0909090906741,0.9000891097129587,2,1e-05
1624,GASTROINTESTINAL SARCOIDOSIS,LDH SERUM GTR THAN 200,,1.0,1.0,2,1e-05
1625,GASTROINTESTINAL SARCOIDOSIS,LIPASE SERUM INCREASED,,1.0,1.0,2,1e-05
1626,GASTROINTESTINAL SARCOIDOSIS,LIPOPROTEINEMIA TYPE IV,,1.0,1.0,2,1e-05
1627,GASTROINTESTINAL SARCOIDOSIS,LIVER BIOPSY BILE DUCT <S> ECTASIA,,1.0,1.0,2,1e-05
1628,GASTROINTESTINAL SARCOIDOSIS,LIVER BIOPSY BILE PLUGGING,,1.0,1.0,2,1e-05
1629,GASTROINTESTINAL SARCOIDOSIS,LIVER BIOPSY PERIDUCTAL CONCENTRIC FIBROSIS,,1.0,1.0,2,1e-05
1630,GASTROINTESTINAL SARCOIDOSIS,LIVER BIOPSY PERIPORTAL FIBROSIS MILD,,1.0,1.0,2,1e-05
1631,GASTROINTESTINAL SARCOIDOSIS,LIVER BIOPSY SMALL BILE DUCT <S> PROLIFERATION,,1.0,1.0,2,1e-05
1632,GASTROINTESTINAL SARCOIDOSIS,LIVER ENLARGED MODERATE,,1.0,1.0,2,1e-05
1633,GASTROINTESTINAL SARCOIDOSIS,LIVER ENLARGED SLIGHT,,1.0,1.0,2,1e-05
1634,GASTROINTESTINAL SARCOIDOSIS,LIVER TENDER ON PALPATION,,1.0,1.0,2,1e-05
1635,GASTROINTESTINAL SARCOIDOSIS,LUNG <S> PERCUSSION AND/OR AUSCULTATION ABNORMAL,,1.0,1.0,2,1e-05
1636,GASTROINTESTINAL SARCOIDOSIS,LUNG BIOPSY PULMONARY ARTERY BRANCH <ES> CONTAINING NEOPLASM,,1.0,1.0,2,1e-05
1637,GASTROINTESTINAL SARCOIDOSIS,LYMPH NODE <S> ENLARGED,,1.0,1.0,2,1e-05
1638,GASTROINTESTINAL SARCOIDOSIS,LYMPH NODE BIOPSY CARCINOMA CONTAINING MUCUS,,1.0,1.0,2,1e-05
1639,GASTROINTESTINAL SARCOIDOSIS,LYMPH NODE BIOPSY MALIGNANT NEOPLASM <NON LYMPHOMA>,,1.0,1.0,2,1e-05
1640,GASTROINTESTINAL SARCOIDOSIS,MAGNESIUM SERUM DECREASED,,1.0,1.0,2,1e-05
1641,GASTROINTESTINAL SARCOIDOSIS,MUMPS RECENT HX,,1.0,1.0,2,1e-05
1642,GASTROINTESTINAL SARCOIDOSIS,MUSCLE <S> MYOCLONIC JERK <S>,,1.0,1.0,2,1e-05
1643,GASTROINTESTINAL SARCOIDOSIS,ONSET ABRUPT,,1.0,1.0,2,1e-05
1644,GASTROINTESTINAL SARCOIDOSIS,ONSET WINTER OR SPRING SEASON,,1.0,1.0,2,1e-05
1645,GASTROINTESTINAL SARCOIDOSIS,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT DIFFUSE,,1.0,1.0,2,1e-05
1646,GASTROINTESTINAL SARCOIDOSIS,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT LOCALIZED TO BODY AND/OR TAIL,,1.0,1.0,2,1e-05
1647,GASTROINTESTINAL SARCOIDOSIS,PANCREAS COMPUTERIZED TOMOGRAPHY ENLARGEMENT LOCALIZED TO HEAD,,1.0,1.0,2,1e-05
1648,GASTROINTESTINAL SARCOIDOSIS,PANCREAS ULTRASONOGRAPHY DIFFUSE IRREGULAR ENLARGEMENT,,1.0,1.0,2,1e-05
1649,GASTROINTESTINAL SARCOIDOSIS,PANCREAS ULTRASONOGRAPHY ENLARGEMENT DIFFUSE,,1.0,1.0,2,1e-05
1650,GASTROINTESTINAL SARCOIDOSIS,PANCREAS ULTRASONOGRAPHY ENLARGEMENT LOCALIZED TO BODY AND/OR TAIL,,1.0,1.0,2,1e-05
1651,GASTROINTESTINAL SARCOIDOSIS,PANCREAS ULTRASONOGRAPHY ENLARGEMENT LOCALIZED TO HEAD,,1.0,1.0,2,1e-05
1652,GASTROINTESTINAL SARCOIDOSIS,PANCREATITIS ACUTE HX,,1.0,1.0,2,1e-05
1653,GASTROINTESTINAL SARCOIDOSIS,PANCREATOGRAPHY RETROGRADE DUCT <S> CALCULI,,1.0,1.0,2,1e-05
1654,GASTROINTESTINAL SARCOIDOSIS,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE DILATATION WITHOUT OBSTRUCTION,,1.0,1.0,2,1e-05
1655,GASTROINTESTINAL SARCOIDOSIS,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE NARROWING,,1.0,1.0,2,1e-05
1656,GASTROINTESTINAL SARCOIDOSIS,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE AREA <S> OF STENOSIS AND DILATATION,,1.0,1.0,2,1e-05
1657,GASTROINTESTINAL SARCOIDOSIS,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE CYSTIC AREA <S>,,1.0,1.0,2,1e-05
1658,GASTROINTESTINAL SARCOIDOSIS,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> COMPLETE OBSTRUCTION,,1.0,1.0,2,1e-05
1659,GASTROINTESTINAL SARCOIDOSIS,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> SINGLE AREA OF STENOSIS WITH PROXIMAL DILATATION,,1.0,1.0,2,1e-05
1660,GASTROINTESTINAL SARCOIDOSIS,PASSAGE OF WHITE ROUNDWORM <S> FROM MOUTH AND/OR NARES HX,,1.0,1.0,2,1e-05
1661,GASTROINTESTINAL SARCOIDOSIS,PERITONEAL ASPIRATE ABUNDANT NEUTROPHIL <S>,,1.0,1.0,2,1e-05
1662,GASTROINTESTINAL SARCOIDOSIS,PERITONEAL ASPIRATE AMYLASE INCREASED,,1.0,1.0,2,1e-05
1663,GASTROINTESTINAL SARCOIDOSIS,PERITONEAL ASPIRATE BLOODY,,1.0,1.0,2,1e-05
1664,GASTROINTESTINAL SARCOIDOSIS,PERITONEAL ASPIRATE OBTAINED,,1.0,1.0,2,1e-05
1665,GASTROINTESTINAL SARCOIDOSIS,PH BLOOD ARTERIAL GTR THAN 7:5,,1.0,1.0,2,1e-05
1666,GASTROINTESTINAL SARCOIDOSIS,PH URINE GTR THAN 7,,1.0,1.0,2,1e-05
1667,GASTROINTESTINAL SARCOIDOSIS,PLEURA BIOPSY MALIGNANT NEOPLASM,,1.0,1.0,2,1e-05
1668,GASTROINTESTINAL SARCOIDOSIS,PLEURAL FLUID AMYLASE INCREASED,,1.0,1.0,2,1e-05
1669,GASTROINTESTINAL SARCOIDOSIS,PLEURAL FLUID MALIGNANT NEOPLASTIC CELL <S>,,1.0,1.0,2,1e-05
1670,GASTROINTESTINAL SARCOIDOSIS,PLEURAL FLUID NEUTROPHIL <S> PREDOMINANT,,1.0,1.0,2,1e-05
1671,GASTROINTESTINAL SARCOIDOSIS,PLEURAL FLUID OBTAINED BY THORACENTESIS,,1.0,1.0,2,1e-05
1672,GASTROINTESTINAL SARCOIDOSIS,PLEURAL FRICTION RUB,,1.0,1.0,2,1e-05
1673,GASTROINTESTINAL SARCOIDOSIS,POLYDIPSIA HX,2.0,1010.0909090861431,0.9900098011950438,2,1e-05
1674,GASTROINTESTINAL SARCOIDOSIS,POLYURIA HX,2.0,1010.0909090906741,0.9000891097129587,2,1e-05
1675,GASTROINTESTINAL SARCOIDOSIS,POSTURE JACKNIFE POSITION,,1.0,1.0,2,1e-05
1676,GASTROINTESTINAL SARCOIDOSIS,POTASSIUM SERUM DECREASED,,1.0,1.0,2,1e-05
1677,GASTROINTESTINAL SARCOIDOSIS,PRESSURE ARTERIAL SYSTOLIC 90 TO 110,,1.0,1.0,2,1e-05
1678,GASTROINTESTINAL SARCOIDOSIS,PROTEINURIA,,1.0,1.0,2,1e-05
1679,GASTROINTESTINAL SARCOIDOSIS,PROTHROMBIN TIME INCREASED,,1.0,1.0,2,1e-05
1680,GASTROINTESTINAL SARCOIDOSIS,RACE ASIAN <ORIENTAL>,,1.0,1.0,2,1e-05
1681,GASTROINTESTINAL SARCOIDOSIS,RACE BLACK <NEGRO>,2.0,1.0,1.0,2,1e-05
1682,GASTROINTESTINAL SARCOIDOSIS,RACE WHITE <CAUCASIAN>,,1.0,1.0,2,1e-05
1683,GASTROINTESTINAL SARCOIDOSIS,RALES LOCALIZED,,1.0,1.0,2,1e-05
1684,GASTROINTESTINAL SARCOIDOSIS,RECTUM BIOPSY GRANULOMA <S> NON CASEATING,4.0,11110.999999960035,0.900008100153903,2,1e-05
1685,GASTROINTESTINAL SARCOIDOSIS,REGURGITATION SOUR,,1.0,1.0,2,1e-05
1686,GASTROINTESTINAL SARCOIDOSIS,SECRETIN TEST FOR EXOCRINE PANCREATIC SECRETION POSITIVE,,1.0,1.0,2,1e-05
1687,GASTROINTESTINAL SARCOIDOSIS,SERUM ALANINE AMINOTRANSFERASE <SGPT> 200 TO 600,,1.0,1.0,2,1e-05
1688,GASTROINTESTINAL SARCOIDOSIS,SERUM ALANINE AMINOTRANSFERASE <SGPT> 40 TO 199,,1.0,1.0,2,1e-05
1689,GASTROINTESTINAL SARCOIDOSIS,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 120 TO 400,,1.0,1.0,2,1e-05
1690,GASTROINTESTINAL SARCOIDOSIS,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 40 TO 119,,1.0,1.0,2,1e-05
1691,GASTROINTESTINAL SARCOIDOSIS,SEX FEMALE,3.0,1.0,1.0,2,1e-05
1692,GASTROINTESTINAL SARCOIDOSIS,SEX MALE,3.0,1.0,1.0,2,1e-05
1693,GASTROINTESTINAL SARCOIDOSIS,SHOULDER PAIN LEFT,,1.0,1.0,2,1e-05
1694,GASTROINTESTINAL SARCOIDOSIS,SHOULDER PAIN RIGHT,,1.0,1.0,2,1e-05
1695,GASTROINTESTINAL SARCOIDOSIS,SHOULDER XRAY HUMERUS ASEPTIC NECROSIS HEAD,,1.0,1.0,2,1e-05
1696,GASTROINTESTINAL SARCOIDOSIS,SKIN BIOPSY FAT NECROSIS,,1.0,1.0,2,1e-05
1697,GASTROINTESTINAL SARCOIDOSIS,SKIN BIOPSY SUBCUTANEOUS FAT LOBULAR INFLAMMATION <INTRALOBULAR>,,1.0,1.0,2,1e-05
1698,GASTROINTESTINAL SARCOIDOSIS,SKIN ECCHYMOSIS LEFT FLANK ONLY,,1.0,1.0,2,1e-05
1699,GASTROINTESTINAL SARCOIDOSIS,SKIN LESION <S> PRESENT,,1.0,1.0,2,1e-05
1700,GASTROINTESTINAL SARCOIDOSIS,SKIN NODE <S> ANTERIOR THIGH <S> OR GLUTEAL AREA <S>,,1.0,1.0,2,1e-05
1701,GASTROINTESTINAL SARCOIDOSIS,SKIN NODE <S> TENDER RED RAISED,,1.0,1.0,2,1e-05
1702,GASTROINTESTINAL SARCOIDOSIS,SKIN PALLOR GENERALIZED,2.0,1.0,1.0,2,1e-05
1703,GASTROINTESTINAL SARCOIDOSIS,SKIN PRURITUS,,1.0,1.0,2,1e-05
1704,GASTROINTESTINAL SARCOIDOSIS,SKIN PURPURA OR ECCHYMOSIS,,1.0,1.0,2,1e-05
1705,GASTROINTESTINAL SARCOIDOSIS,SKIN SUBCUTANEOUS NODULE <S>,,1.0,1.0,2,1e-05
1706,GASTROINTESTINAL SARCOIDOSIS,SKIN SWEATING INCREASED GENERALIZED,,1.0,1.0,2,1e-05
1707,GASTROINTESTINAL SARCOIDOSIS,SKIN TEST BATTERY NON REACTIVE,,1.0,1.0,2,1e-05
1708,GASTROINTESTINAL SARCOIDOSIS,SKIN URTICARIA,,1.0,1.0,2,1e-05
1709,GASTROINTESTINAL SARCOIDOSIS,SKIN VITILIGO,,1.0,1.0,2,1e-05
1710,GASTROINTESTINAL SARCOIDOSIS,SODIUM SERUM DECREASED,,1.0,1.0,2,1e-05
1711,GASTROINTESTINAL SARCOIDOSIS,SPLENOMEGALY MODERATE,,1.0,1.0,2,1e-05
1712,GASTROINTESTINAL SARCOIDOSIS,SPLENOMEGALY PRESENT,,1.0,1.0,2,1e-05
1713,GASTROINTESTINAL SARCOIDOSIS,SPLENOMEGALY SLIGHT,,1.0,1.0,2,1e-05
1714,GASTROINTESTINAL SARCOIDOSIS,STOMACH ACIDITY AFTER PENTAGASTRIN 30 TO 40 MEQ PER HOUR,,1.0,1.0,2,1e-05
1715,GASTROINTESTINAL SARCOIDOSIS,STOMACH ACIDITY AFTER PENTAGASTRIN GTR THAN 40 MEQ PER HOUR,,1.0,1.0,2,1e-05
1716,GASTROINTESTINAL SARCOIDOSIS,STOMACH ACIDITY AFTER PENTAGASTRIN PH GTR THAN 6,3.0,1010.0909090909007,0.5002476250506506,2,1e-05
1717,GASTROINTESTINAL SARCOIDOSIS,STOMACH ACIDITY BASAL OUTPUT GTR THAN 15 MEQ PER HOUR,,1.0,1.0,2,1e-05
1718,GASTROINTESTINAL SARCOIDOSIS,STOMACH ASPIRATE GASTRIC RETENTION,,1.0,1.0,2,1e-05
1719,GASTROINTESTINAL SARCOIDOSIS,STOMACH ASPIRATE GROSS BLOOD,,1.0,1.0,2,1e-05
1720,GASTROINTESTINAL SARCOIDOSIS,STOMACH ASPIRATE MALIGNANT NEOPLASTIC CELL <S>,,1.0,1.0,2,1e-05
1721,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL DEFORMITY ANTRUM,4.0,1010.0909090909007,0.5002476250506506,2,1e-05
1722,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL DILATED ATONIC,,1.0,1.0,2,1e-05
1723,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL FILLING DEFECT,,1.0,1.0,2,1e-05
1724,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL GASTRIC RETENTION,,1.0,1.0,2,1e-05
1725,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL GASTRIC WALL RIGID,4.0,1010.0909090906741,0.9000891097129587,2,1e-05
1726,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL PYLORIC OBSTRUCTION,,1.0,1.0,2,1e-05
1727,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL RUGAE ENLARGED,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
1728,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL ULCER CRATER <S>,4.0,1010.0909090906741,0.9000891097129587,2,1e-05
1729,GASTROINTESTINAL SARCOIDOSIS,STOMACH BARIUM MEAL ULCER CRATER <S> DEEP,4.0,1010.0909090906741,0.9000891097129587,2,1e-05
1730,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY BIOPSY ANISAKIS LARVAE PRESENT,,1.0,1.0,2,1e-05
1731,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY BIOPSY CARCINOMA,,1.0,1.0,2,1e-05
1732,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,5.0,299997.00000780256,0.5000008333430557,2,1e-05
1733,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY BIOPSY LYMPHOMA,,1.0,1.0,2,1e-05
1734,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY BIOPSY MUCOSA INFILTRATION WITH EOSINOPHIL <S>,,1.0,1.0,2,1e-05
1735,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY DIFFUSE INFLAMMATION,,1.0,1.0,2,1e-05
1736,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY GASTRIC WALL RIGID,,1.0,1.0,2,1e-05
1737,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY MASS,,1.0,1.0,2,1e-05
1738,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY RUGAE ENLARGED,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
1739,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY RUGAE ENLARGED AFTER AIR INSUFFLATION,,1.0,1.0,2,1e-05
1740,GASTROINTESTINAL SARCOIDOSIS,STOMACH ENDOSCOPY ULCER CRATER <S>,,1.0,1.0,2,1e-05
1741,GASTROINTESTINAL SARCOIDOSIS,STOMACH SUCCUSSION SPLASH,,1.0,1.0,2,1e-05
1742,GASTROINTESTINAL SARCOIDOSIS,STOMACH VISIBLE PERISTALSIS,,1.0,1.0,2,1e-05
1743,GASTROINTESTINAL SARCOIDOSIS,SYNOVIUM BIOPSY CHRONIC INFLAMMATION,,1.0,1.0,2,1e-05
1744,GASTROINTESTINAL SARCOIDOSIS,TACHYCARDIA,1.0,1.0,1.0,2,1e-05
1745,GASTROINTESTINAL SARCOIDOSIS,TACHYPNEA,,1.0,1.0,2,1e-05
1746,GASTROINTESTINAL SARCOIDOSIS,TRANSAMINASE <S> SERUM INCREASED,,1.0,1.0,2,1e-05
1747,GASTROINTESTINAL SARCOIDOSIS,TRIGLYCERIDE <S> SERUM INCREASED,,1.0,1.0,2,1e-05
1748,GASTROINTESTINAL SARCOIDOSIS,TROUSSEAU SIGN PRESENT,,1.0,1.0,2,1e-05
1749,GASTROINTESTINAL SARCOIDOSIS,ULCER PEPTIC FAMILY HX,,1.0,1.0,2,1e-05
1750,GASTROINTESTINAL SARCOIDOSIS,ULCER PEPTIC HX,,1.0,1.0,2,1e-05
1751,GASTROINTESTINAL SARCOIDOSIS,UMBILICUS NODULE <S>,,1.0,1.0,2,1e-05
1752,GASTROINTESTINAL SARCOIDOSIS,UREA NITROGEN SERUM 30 TO 59,3.0,1010.0909090906741,0.9000891097129587,2,1e-05
1753,GASTROINTESTINAL SARCOIDOSIS,URINE DARK HX,,1.0,1.0,2,1e-05
1754,GASTROINTESTINAL SARCOIDOSIS,URINE SEDIMENT RBC,,1.0,1.0,2,1e-05
1755,GASTROINTESTINAL SARCOIDOSIS,UROBILINOGEN URINE ABSENT,,1.0,1.0,2,1e-05
1756,GASTROINTESTINAL SARCOIDOSIS,UROBILINOGEN URINE INCREASED,,1.0,1.0,2,1e-05
1757,GASTROINTESTINAL SARCOIDOSIS,VOMITING COFFEE GROUND,,1.0,1.0,2,1e-05
1758,GASTROINTESTINAL SARCOIDOSIS,VOMITING RECENT,2.0,1.0,1.0,2,1e-05
1759,GASTROINTESTINAL SARCOIDOSIS,VOMITING RECURRENT SELF INDUCED,,1.0,1.0,2,1e-05
1760,GASTROINTESTINAL SARCOIDOSIS,WBC 14000 TO 30000,3.0,1.0,1.0,2,1e-05
1761,GASTROINTESTINAL SARCOIDOSIS,WBC 4000 TO 13900 PERCENT NEUTROPHIL <S> INCREASED,2.0,1.0,1.0,2,1e-05
1762,GASTROINTESTINAL SARCOIDOSIS,WBC EOSINOPHIL <S> GTR THAN 400,,1.0,1.0,2,1e-05
1763,GASTROINTESTINAL SARCOIDOSIS,WBC GTR THAN 30000,,1.0,1.0,2,1e-05
1764,GASTROINTESTINAL SARCOIDOSIS,WEIGHT LOSS GTR THAN 10 PERCENT,3.0,1.0,1.0,2,1e-05
1765,PANCREATITIS ACUTE,ABDOMEN BRUIT PRESENT,,1.0,1.0,4,0.01
1766,PANCREATITIS ACUTE,ABDOMEN BRUIT SYSTOLIC EPIGASTRIUM,,1.0,1.0,4,0.01
1767,PANCREATITIS ACUTE,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS <ES> BILATERAL,,1.0,1.0,4,0.01
1768,PANCREATITIS ACUTE,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS UNILATERAL,,1.0,1.0,4,0.01
1769,PANCREATITIS ACUTE,ABDOMEN DISTENTION,2.0,1.0000000000000002,1.0,4,0.01
1770,PANCREATITIS ACUTE,ABDOMEN GUARDING INVOLUNTARY LOCALIZED,3.0,11.00000000000001,0.5238095238095238,4,0.01
1771,PANCREATITIS ACUTE,ABDOMEN MASS <ES> PRESENT <NON HEPATOSPLENIC>,4.0,0.9999999999999991,1.0,4,0.01
1772,PANCREATITIS ACUTE,ABDOMEN MASS EPIGASTRIUM,5.0,0.9999999999999991,1.0,4,0.01
1773,PANCREATITIS ACUTE,ABDOMEN MASS LEFT UPPER QUADRANT <NON SPLENIC>,,1.0,1.0,4,0.01
1774,PANCREATITIS ACUTE,ABDOMEN MASS RIGHT LOWER QUADRANT,,1.0,1.0,4,0.01
1775,PANCREATITIS ACUTE,ABDOMEN MASS RIGHT UPPER QUADRANT <NON HEPATIC>,,1.0,1.0,4,0.01
1776,PANCREATITIS ACUTE,ABDOMEN PAIN ACUTE,3.0,10.999999999999991,0.2682926829268293,4,0.01
1777,PANCREATITIS ACUTE,ABDOMEN PAIN CHRONIC,,1.0,1.0,4,0.01
1778,PANCREATITIS ACUTE,ABDOMEN PAIN COLICKY,,1.0,1.0,4,0.01
1779,PANCREATITIS ACUTE,ABDOMEN PAIN EPIGASTRIUM,3.0,10.999999999999991,0.2682926829268293,4,0.01
1780,PANCREATITIS ACUTE,ABDOMEN PAIN EPIGASTRIUM RECURRENT ATTACK <S> HX,2.0,1.0,1.0,4,0.01
1781,PANCREATITIS ACUTE,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY ANTACID,,1.0,1.0,4,0.01
1782,PANCREATITIS ACUTE,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY FOOD,,1.0,1.0,4,0.01
1783,PANCREATITIS ACUTE,ABDOMEN PAIN EPIGASTRIUM SEASONAL HX,,1.0,1.0,4,0.01
1784,PANCREATITIS ACUTE,ABDOMEN PAIN EPIGASTRIUM UNRELIEVED BY ANTACID,3.0,10.999999999999991,0.2682926829268293,4,0.01
1785,PANCREATITIS ACUTE,ABDOMEN PAIN EXACERBATION WITH ALCOHOL,2.0,1.0000000000000002,1.0,4,0.01
1786,PANCREATITIS ACUTE,ABDOMEN PAIN EXACERBATION WITH BREATHING,3.0,11.000000000000064,0.908256880733945,4,0.01
1787,PANCREATITIS ACUTE,ABDOMEN PAIN EXACERBATION WITH COUGH,3.0,11.00000000000001,0.5238095238095238,4,0.01
1788,PANCREATITIS ACUTE,ABDOMEN PAIN EXACERBATION WITH FOOD,2.0,1.0000000000000002,1.0,4,0.01
1789,PANCREATITIS ACUTE,ABDOMEN PAIN EXACERBATION WITH MOTION,3.0,11.00000000000001,0.5238095238095238,4,0.01
1790,PANCREATITIS ACUTE,ABDOMEN PAIN HYPOGASTRIUM,3.0,0.9999999999999991,1.0,4,0.01
1791,PANCREATITIS ACUTE,ABDOMEN PAIN LEFT LOWER QUADRANT,3.0,0.9999999999999991,1.0,4,0.01
1792,PANCREATITIS ACUTE,ABDOMEN PAIN LEFT UPPER QUADRANT,3.0,11.000000000000064,0.908256880733945,4,0.01
1793,PANCREATITIS ACUTE,ABDOMEN PAIN NON COLICKY,3.0,0.9999999999999999,1.0000000000000004,4,0.01
1794,PANCREATITIS ACUTE,ABDOMEN PAIN ONSET GTR THAN 1 HOUR POSTPRANDIAL,,1.0,1.0,4,0.01
1795,PANCREATITIS ACUTE,ABDOMEN PAIN PERIUMBILICAL,3.0,0.9999999999999991,1.0,4,0.01
1796,PANCREATITIS ACUTE,ABDOMEN PAIN PRESENT,2.0,1.0,1.0,4,0.01
1797,PANCREATITIS ACUTE,ABDOMEN PAIN RADIATING TO BACK,3.0,11.00000000000001,0.5238095238095238,4,0.01
1798,PANCREATITIS ACUTE,ABDOMEN PAIN RADIATING TO SCAPULAR AREA,,1.0,1.0,4,0.01
1799,PANCREATITIS ACUTE,ABDOMEN PAIN RELIEVED BY FASTING,,1.0,1.0,4,0.01
1800,PANCREATITIS ACUTE,ABDOMEN PAIN RELIEVED BY SQUATTING,3.0,11.000000000000064,0.908256880733945,4,0.01
1801,PANCREATITIS ACUTE,ABDOMEN PAIN RELIEVED BY VOMITING,,1.0,1.0,4,0.01
1802,PANCREATITIS ACUTE,ABDOMEN PAIN RIGHT LOWER QUADRANT,3.0,0.9999999999999991,1.0,4,0.01
1803,PANCREATITIS ACUTE,ABDOMEN PAIN RIGHT UPPER QUADRANT,3.0,1.0000000000000002,1.0,4,0.01
1804,PANCREATITIS ACUTE,ABDOMEN PAIN SEVERE,3.0,10.999999999999991,0.2682926829268293,4,0.01
1805,PANCREATITIS ACUTE,ABDOMEN RESPIRATORY MOVEMENT DECREASED,2.0,11.00000000000001,0.5238095238095238,4,0.01
1806,PANCREATITIS ACUTE,ABDOMEN SURGERY RECENT HX,1.0,0.9999999999999991,1.0,4,0.01
1807,PANCREATITIS ACUTE,ABDOMEN TENDERNESS EPIGASTRIUM <NON HEPATIC>,3.0,10.999999999999991,0.2682926829268293,4,0.01
1808,PANCREATITIS ACUTE,ABDOMEN TENDERNESS GENERALIZED,,1.0,1.0,4,0.01
1809,PANCREATITIS ACUTE,ABDOMEN TENDERNESS HYPOGASTRIUM,3.0,0.9999999999999991,1.0,4,0.01
1810,PANCREATITIS ACUTE,ABDOMEN TENDERNESS LEFT LOWER QUADRANT,3.0,0.9999999999999991,1.0,4,0.01
1811,PANCREATITIS ACUTE,ABDOMEN TENDERNESS LEFT UPPER QUADRANT,3.0,11.000000000000064,0.908256880733945,4,0.01
1812,PANCREATITIS ACUTE,ABDOMEN TENDERNESS PERIUMBILICAL,3.0,0.9999999999999991,1.0,4,0.01
