dx_id,dx_name,mx_id,mx_name,associations
192,GASTROINTESTINAL SARCOIDOSIS,2816,PANCREAS ULTRASONOGRAPHY ENLARGEMENT LOCALIZED TO HEAD,"1,922,816"
192,GASTROINTESTINAL SARCOIDOSIS,2817,PANCREATITIS ACUTE HX,"1,922,817"
192,GASTROINTESTINAL SARCOIDOSIS,2819,PANCREATOGRAPHY RETROGRADE DUCT <S> CALCULI,"1,922,819"
192,GASTROINTESTINAL SARCOIDOSIS,2820,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE DILATATION WITHOUT OBSTRUCTION,"1,922,820"
192,GASTROINTESTINAL SARCOIDOSIS,2821,PANCREATOGRAPHY RETROGRADE DUCT <S> DIFFUSE NARROWING,"1,922,821"
192,GASTROINTESTINAL SARCOIDOSIS,2822,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE AREA <S> OF STENOSIS AND DILATATION,"1,922,822"
192,GASTROINTESTINAL SARCOIDOSIS,2823,PANCREATOGRAPHY RETROGRADE DUCT <S> MULTIPLE CYSTIC AREA <S>,"1,922,823"
192,GASTROINTESTINAL SARCOIDOSIS,2824,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> COMPLETE OBSTRUCTION,"1,922,824"
192,GASTROINTESTINAL SARCOIDOSIS,2825,PANCREATOGRAPHY RETROGRADE MAIN DUCT OR BRANCH <ES> SINGLE AREA OF STENOSIS WITH PROXIMAL DILATATION,"1,922,825"
192,GASTROINTESTINAL SARCOIDOSIS,4496,PASSAGE OF WHITE ROUNDWORM <S> FROM MOUTH AND/OR NARES HX,"1,924,496"
192,GASTROINTESTINAL SARCOIDOSIS,2898,PERITONEAL ASPIRATE ABUNDANT NEUTROPHIL <S>,"1,922,898"
192,GASTROINTESTINAL SARCOIDOSIS,2899,PERITONEAL ASPIRATE AMYLASE INCREASED,"1,922,899"
192,GASTROINTESTINAL SARCOIDOSIS,2901,PERITONEAL ASPIRATE BLOODY,"1,922,901"
192,GASTROINTESTINAL SARCOIDOSIS,2905,PERITONEAL ASPIRATE OBTAINED,"1,922,905"
192,GASTROINTESTINAL SARCOIDOSIS,2921,PH BLOOD ARTERIAL GTR THAN 7:5,"1,922,921"
192,GASTROINTESTINAL SARCOIDOSIS,2923,PH URINE GTR THAN 7,"1,922,923"
192,GASTROINTESTINAL SARCOIDOSIS,2953,PLEURA BIOPSY MALIGNANT NEOPLASM,"1,922,953"
192,GASTROINTESTINAL SARCOIDOSIS,2956,PLEURAL FLUID AMYLASE INCREASED,"1,922,956"
192,GASTROINTESTINAL SARCOIDOSIS,2979,PLEURAL FLUID MALIGNANT NEOPLASTIC CELL <S>,"1,922,979"
192,GASTROINTESTINAL SARCOIDOSIS,2988,PLEURAL FLUID NEUTROPHIL <S> PREDOMINANT,"1,922,988"
192,GASTROINTESTINAL SARCOIDOSIS,2989,PLEURAL FLUID OBTAINED BY THORACENTESIS,"1,922,989"
192,GASTROINTESTINAL SARCOIDOSIS,3000,PLEURAL FRICTION RUB,"1,923,000"
192,GASTROINTESTINAL SARCOIDOSIS,3010,POLYDIPSIA HX,"1,923,010"
192,GASTROINTESTINAL SARCOIDOSIS,3013,POLYURIA HX,"1,923,013"
192,GASTROINTESTINAL SARCOIDOSIS,3028,POSTURE JACKNIFE POSITION,"1,923,028"
192,GASTROINTESTINAL SARCOIDOSIS,3032,POTASSIUM SERUM DECREASED,"1,923,032"
192,GASTROINTESTINAL SARCOIDOSIS,3060,PRESSURE ARTERIAL SYSTOLIC 90 TO 110,"1,923,060"
192,GASTROINTESTINAL SARCOIDOSIS,3084,PROTEINURIA,"1,923,084"
192,GASTROINTESTINAL SARCOIDOSIS,3088,PROTHROMBIN TIME INCREASED,"1,923,088"
192,GASTROINTESTINAL SARCOIDOSIS,1360,RACE ASIAN <ORIENTAL>,"1,921,360"
192,GASTROINTESTINAL SARCOIDOSIS,3127,RACE BLACK <NEGRO>,"1,923,127"
192,GASTROINTESTINAL SARCOIDOSIS,3128,RACE WHITE <CAUCASIAN>,"1,923,128"
192,GASTROINTESTINAL SARCOIDOSIS,3134,RALES LOCALIZED,"1,923,134"
192,GASTROINTESTINAL SARCOIDOSIS,3188,RECTUM BIOPSY GRANULOMA <S> NON CASEATING,"1,923,188"
192,GASTROINTESTINAL SARCOIDOSIS,3211,REGURGITATION SOUR,"1,923,211"
192,GASTROINTESTINAL SARCOIDOSIS,3285,SECRETIN TEST FOR EXOCRINE PANCREATIC SECRETION POSITIVE,"1,923,285"
192,GASTROINTESTINAL SARCOIDOSIS,3309,SERUM ALANINE AMINOTRANSFERASE <SGPT> 200 TO 600,"1,923,309"
192,GASTROINTESTINAL SARCOIDOSIS,3310,SERUM ALANINE AMINOTRANSFERASE <SGPT> 40 TO 199,"1,923,310"
192,GASTROINTESTINAL SARCOIDOSIS,3306,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 120 TO 400,"1,923,306"
192,GASTROINTESTINAL SARCOIDOSIS,3307,SERUM ASPARTATE AMINOTRANSFERASE <SGOT> 40 TO 119,"1,923,307"
192,GASTROINTESTINAL SARCOIDOSIS,3304,SEX FEMALE,"1,923,304"
192,GASTROINTESTINAL SARCOIDOSIS,3305,SEX MALE,"1,923,305"
192,GASTROINTESTINAL SARCOIDOSIS,3313,SHOULDER PAIN LEFT,"1,923,313"
192,GASTROINTESTINAL SARCOIDOSIS,3314,SHOULDER PAIN RIGHT,"1,923,314"
192,GASTROINTESTINAL SARCOIDOSIS,3316,SHOULDER XRAY HUMERUS ASEPTIC NECROSIS HEAD,"1,923,316"
192,GASTROINTESTINAL SARCOIDOSIS,3349,SKIN BIOPSY FAT NECROSIS,"1,923,349"
192,GASTROINTESTINAL SARCOIDOSIS,3361,SKIN BIOPSY SUBCUTANEOUS FAT LOBULAR INFLAMMATION <INTRALOBULAR>,"1,923,361"
192,GASTROINTESTINAL SARCOIDOSIS,3379,SKIN ECCHYMOSIS LEFT FLANK ONLY,"1,923,379"
192,GASTROINTESTINAL SARCOIDOSIS,3404,SKIN LESION <S> PRESENT,"1,923,404"
192,GASTROINTESTINAL SARCOIDOSIS,3444,SKIN NODE <S> ANTERIOR THIGH <S> OR GLUTEAL AREA <S>,"1,923,444"
192,GASTROINTESTINAL SARCOIDOSIS,3447,SKIN NODE <S> TENDER RED RAISED,"1,923,447"
192,GASTROINTESTINAL SARCOIDOSIS,3448,SKIN PALLOR GENERALIZED,"1,923,448"
192,GASTROINTESTINAL SARCOIDOSIS,3459,SKIN PRURITUS,"1,923,459"
192,GASTROINTESTINAL SARCOIDOSIS,3465,SKIN PURPURA OR ECCHYMOSIS,"1,923,465"
192,GASTROINTESTINAL SARCOIDOSIS,3487,SKIN SUBCUTANEOUS NODULE <S>,"1,923,487"
192,GASTROINTESTINAL SARCOIDOSIS,3493,SKIN SWEATING INCREASED GENERALIZED,"1,923,493"
192,GASTROINTESTINAL SARCOIDOSIS,3496,SKIN TEST BATTERY NON REACTIVE,"1,923,496"
192,GASTROINTESTINAL SARCOIDOSIS,3501,SKIN URTICARIA,"1,923,501"
192,GASTROINTESTINAL SARCOIDOSIS,3503,SKIN VITILIGO,"1,923,503"
192,GASTROINTESTINAL SARCOIDOSIS,3539,SODIUM SERUM DECREASED,"1,923,539"
192,GASTROINTESTINAL SARCOIDOSIS,3615,SPLENOMEGALY MODERATE,"1,923,615"
192,GASTROINTESTINAL SARCOIDOSIS,3616,SPLENOMEGALY PRESENT,"1,923,616"
192,GASTROINTESTINAL SARCOIDOSIS,3617,SPLENOMEGALY SLIGHT,"1,923,617"
192,GASTROINTESTINAL SARCOIDOSIS,3688,STOMACH ACIDITY AFTER PENTAGASTRIN 30 TO 40 MEQ PER HOUR,"1,923,688"
192,GASTROINTESTINAL SARCOIDOSIS,3689,STOMACH ACIDITY AFTER PENTAGASTRIN GTR THAN 40 MEQ PER HOUR,"1,923,689"
192,GASTROINTESTINAL SARCOIDOSIS,3690,STOMACH ACIDITY AFTER PENTAGASTRIN PH GTR THAN 6,"1,923,690"
192,GASTROINTESTINAL SARCOIDOSIS,3691,STOMACH ACIDITY BASAL OUTPUT GTR THAN 15 MEQ PER HOUR,"1,923,691"
192,GASTROINTESTINAL SARCOIDOSIS,3697,STOMACH ASPIRATE GASTRIC RETENTION,"1,923,697"
192,GASTROINTESTINAL SARCOIDOSIS,3698,STOMACH ASPIRATE GROSS BLOOD,"1,923,698"
192,GASTROINTESTINAL SARCOIDOSIS,3696,STOMACH ASPIRATE MALIGNANT NEOPLASTIC CELL <S>,"1,923,696"
192,GASTROINTESTINAL SARCOIDOSIS,3699,STOMACH BARIUM MEAL DEFORMITY ANTRUM,"1,923,699"
192,GASTROINTESTINAL SARCOIDOSIS,3700,STOMACH BARIUM MEAL DILATED ATONIC,"1,923,700"
192,GASTROINTESTINAL SARCOIDOSIS,3703,STOMACH BARIUM MEAL FILLING DEFECT,"1,923,703"
192,GASTROINTESTINAL SARCOIDOSIS,3704,STOMACH BARIUM MEAL GASTRIC RETENTION,"1,923,704"
192,GASTROINTESTINAL SARCOIDOSIS,3706,STOMACH BARIUM MEAL GASTRIC WALL RIGID,"1,923,706"
192,GASTROINTESTINAL SARCOIDOSIS,3710,STOMACH BARIUM MEAL PYLORIC OBSTRUCTION,"1,923,710"
192,GASTROINTESTINAL SARCOIDOSIS,3711,STOMACH BARIUM MEAL RUGAE ENLARGED,"1,923,711"
192,GASTROINTESTINAL SARCOIDOSIS,3712,STOMACH BARIUM MEAL ULCER CRATER <S>,"1,923,712"
192,GASTROINTESTINAL SARCOIDOSIS,3713,STOMACH BARIUM MEAL ULCER CRATER <S> DEEP,"1,923,713"
192,GASTROINTESTINAL SARCOIDOSIS,4499,STOMACH ENDOSCOPY BIOPSY ANISAKIS LARVAE PRESENT,"1,924,499"
192,GASTROINTESTINAL SARCOIDOSIS,3715,STOMACH ENDOSCOPY BIOPSY CARCINOMA,"1,923,715"
192,GASTROINTESTINAL SARCOIDOSIS,3716,STOMACH ENDOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"1,923,716"
192,GASTROINTESTINAL SARCOIDOSIS,3717,STOMACH ENDOSCOPY BIOPSY LYMPHOMA,"1,923,717"
192,GASTROINTESTINAL SARCOIDOSIS,3718,STOMACH ENDOSCOPY BIOPSY MUCOSA INFILTRATION WITH EOSINOPHIL <S>,"1,923,718"
192,GASTROINTESTINAL SARCOIDOSIS,3720,STOMACH ENDOSCOPY DIFFUSE INFLAMMATION,"1,923,720"
192,GASTROINTESTINAL SARCOIDOSIS,3722,STOMACH ENDOSCOPY GASTRIC WALL RIGID,"1,923,722"
192,GASTROINTESTINAL SARCOIDOSIS,3725,STOMACH ENDOSCOPY MASS,"1,923,725"
192,GASTROINTESTINAL SARCOIDOSIS,3728,STOMACH ENDOSCOPY RUGAE ENLARGED,"1,923,728"
192,GASTROINTESTINAL SARCOIDOSIS,3729,STOMACH ENDOSCOPY RUGAE ENLARGED AFTER AIR INSUFFLATION,"1,923,729"
192,GASTROINTESTINAL SARCOIDOSIS,3731,STOMACH ENDOSCOPY ULCER CRATER <S>,"1,923,731"
192,GASTROINTESTINAL SARCOIDOSIS,3732,STOMACH SUCCUSSION SPLASH,"1,923,732"
192,GASTROINTESTINAL SARCOIDOSIS,3733,STOMACH VISIBLE PERISTALSIS,"1,923,733"
192,GASTROINTESTINAL SARCOIDOSIS,3748,SYNOVIUM BIOPSY CHRONIC INFLAMMATION,"1,923,748"
192,GASTROINTESTINAL SARCOIDOSIS,3762,TACHYCARDIA,"1,923,762"
192,GASTROINTESTINAL SARCOIDOSIS,3763,TACHYPNEA,"1,923,763"
192,GASTROINTESTINAL SARCOIDOSIS,3865,TRANSAMINASE <S> SERUM INCREASED,"1,923,865"
192,GASTROINTESTINAL SARCOIDOSIS,3902,TRIGLYCERIDE <S> SERUM INCREASED,"1,923,902"
192,GASTROINTESTINAL SARCOIDOSIS,3903,TROUSSEAU SIGN PRESENT,"1,923,903"
192,GASTROINTESTINAL SARCOIDOSIS,3915,ULCER PEPTIC FAMILY HX,"1,923,915"
192,GASTROINTESTINAL SARCOIDOSIS,3916,ULCER PEPTIC HX,"1,923,916"
192,GASTROINTESTINAL SARCOIDOSIS,3918,UMBILICUS NODULE <S>,"1,923,918"
192,GASTROINTESTINAL SARCOIDOSIS,3920,UREA NITROGEN SERUM 30 TO 59,"1,923,920"
192,GASTROINTESTINAL SARCOIDOSIS,3954,URINE DARK HX,"1,923,954"
192,GASTROINTESTINAL SARCOIDOSIS,3982,URINE SEDIMENT RBC,"1,923,982"
192,GASTROINTESTINAL SARCOIDOSIS,3995,UROBILINOGEN URINE ABSENT,"1,923,995"
192,GASTROINTESTINAL SARCOIDOSIS,3996,UROBILINOGEN URINE INCREASED,"1,923,996"
192,GASTROINTESTINAL SARCOIDOSIS,4019,VOMITING COFFEE GROUND,"1,924,019"
192,GASTROINTESTINAL SARCOIDOSIS,4022,VOMITING RECENT,"1,924,022"
192,GASTROINTESTINAL SARCOIDOSIS,4023,VOMITING RECURRENT SELF INDUCED,"1,924,023"
192,GASTROINTESTINAL SARCOIDOSIS,4025,WBC 14000 TO 30000,"1,924,025"
192,GASTROINTESTINAL SARCOIDOSIS,4026,WBC 4000 TO 13900 PERCENT NEUTROPHIL <S> INCREASED,"1,924,026"
192,GASTROINTESTINAL SARCOIDOSIS,4033,WBC EOSINOPHIL <S> GTR THAN 400,"1,924,033"
192,GASTROINTESTINAL SARCOIDOSIS,4035,WBC GTR THAN 30000,"1,924,035"
192,GASTROINTESTINAL SARCOIDOSIS,4061,WEIGHT LOSS GTR THAN 10 PERCENT,"1,924,061"
351,PANCREATITIS ACUTE,5,ABDOMEN BRUIT PRESENT,"351,5"
351,PANCREATITIS ACUTE,6,ABDOMEN BRUIT SYSTOLIC EPIGASTRIUM,"351,6"
351,PANCREATITIS ACUTE,18,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS <ES> BILATERAL,"351,18"
351,PANCREATITIS ACUTE,19,ABDOMEN COMPUTERIZED TOMOGRAPHY ADRENAL MASS UNILATERAL,"351,19"
351,PANCREATITIS ACUTE,32,ABDOMEN DISTENTION,"351,32"
351,PANCREATITIS ACUTE,41,ABDOMEN GUARDING INVOLUNTARY LOCALIZED,"351,41"
351,PANCREATITIS ACUTE,43,ABDOMEN MASS <ES> PRESENT <NON HEPATOSPLENIC>,"351,43"
351,PANCREATITIS ACUTE,44,ABDOMEN MASS EPIGASTRIUM,"351,44"
351,PANCREATITIS ACUTE,49,ABDOMEN MASS LEFT UPPER QUADRANT <NON SPLENIC>,"351,49"
351,PANCREATITIS ACUTE,53,ABDOMEN MASS RIGHT LOWER QUADRANT,"351,53"
351,PANCREATITIS ACUTE,54,ABDOMEN MASS RIGHT UPPER QUADRANT <NON HEPATIC>,"351,54"
351,PANCREATITIS ACUTE,55,ABDOMEN PAIN ACUTE,"351,55"
351,PANCREATITIS ACUTE,56,ABDOMEN PAIN CHRONIC,"351,56"
351,PANCREATITIS ACUTE,57,ABDOMEN PAIN COLICKY,"351,57"
351,PANCREATITIS ACUTE,58,ABDOMEN PAIN EPIGASTRIUM,"351,58"
351,PANCREATITIS ACUTE,59,ABDOMEN PAIN EPIGASTRIUM RECURRENT ATTACK <S> HX,"351,59"
351,PANCREATITIS ACUTE,60,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY ANTACID,"351,60"
351,PANCREATITIS ACUTE,61,ABDOMEN PAIN EPIGASTRIUM RELIEVED BY FOOD,"351,61"
351,PANCREATITIS ACUTE,62,ABDOMEN PAIN EPIGASTRIUM SEASONAL HX,"351,62"
351,PANCREATITIS ACUTE,63,ABDOMEN PAIN EPIGASTRIUM UNRELIEVED BY ANTACID,"351,63"
351,PANCREATITIS ACUTE,64,ABDOMEN PAIN EXACERBATION WITH ALCOHOL,"351,64"
351,PANCREATITIS ACUTE,65,ABDOMEN PAIN EXACERBATION WITH BREATHING,"351,65"
351,PANCREATITIS ACUTE,66,ABDOMEN PAIN EXACERBATION WITH COUGH,"351,66"
351,PANCREATITIS ACUTE,68,ABDOMEN PAIN EXACERBATION WITH FOOD,"351,68"
351,PANCREATITIS ACUTE,69,ABDOMEN PAIN EXACERBATION WITH MOTION,"351,69"
351,PANCREATITIS ACUTE,72,ABDOMEN PAIN HYPOGASTRIUM,"351,72"
351,PANCREATITIS ACUTE,73,ABDOMEN PAIN LEFT LOWER QUADRANT,"351,73"
351,PANCREATITIS ACUTE,74,ABDOMEN PAIN LEFT UPPER QUADRANT,"351,74"
351,PANCREATITIS ACUTE,75,ABDOMEN PAIN NON COLICKY,"351,75"
351,PANCREATITIS ACUTE,76,ABDOMEN PAIN ONSET GTR THAN 1 HOUR POSTPRANDIAL,"351,76"
351,PANCREATITIS ACUTE,77,ABDOMEN PAIN PERIUMBILICAL,"351,77"
351,PANCREATITIS ACUTE,78,ABDOMEN PAIN PRESENT,"351,78"
351,PANCREATITIS ACUTE,79,ABDOMEN PAIN RADIATING TO BACK,"351,79"
351,PANCREATITIS ACUTE,82,ABDOMEN PAIN RADIATING TO SCAPULAR AREA,"351,82"
351,PANCREATITIS ACUTE,85,ABDOMEN PAIN RELIEVED BY FASTING,"351,85"
351,PANCREATITIS ACUTE,86,ABDOMEN PAIN RELIEVED BY SQUATTING,"351,86"
351,PANCREATITIS ACUTE,87,ABDOMEN PAIN RELIEVED BY VOMITING,"351,87"
351,PANCREATITIS ACUTE,88,ABDOMEN PAIN RIGHT LOWER QUADRANT,"351,88"
351,PANCREATITIS ACUTE,89,ABDOMEN PAIN RIGHT UPPER QUADRANT,"351,89"
351,PANCREATITIS ACUTE,92,ABDOMEN PAIN SEVERE,"351,92"
351,PANCREATITIS ACUTE,96,ABDOMEN RESPIRATORY MOVEMENT DECREASED,"351,96"
351,PANCREATITIS ACUTE,100,ABDOMEN SURGERY RECENT HX,"351,100"
351,PANCREATITIS ACUTE,102,ABDOMEN TENDERNESS EPIGASTRIUM <NON HEPATIC>,"351,102"
351,PANCREATITIS ACUTE,103,ABDOMEN TENDERNESS GENERALIZED,"351,103"
351,PANCREATITIS ACUTE,104,ABDOMEN TENDERNESS HYPOGASTRIUM,"351,104"
351,PANCREATITIS ACUTE,105,ABDOMEN TENDERNESS LEFT LOWER QUADRANT,"351,105"
351,PANCREATITIS ACUTE,106,ABDOMEN TENDERNESS LEFT UPPER QUADRANT,"351,106"
351,PANCREATITIS ACUTE,107,ABDOMEN TENDERNESS PERIUMBILICAL,"351,107"
351,PANCREATITIS ACUTE,108,ABDOMEN TENDERNESS PRESENT,"351,108"
351,PANCREATITIS ACUTE,110,ABDOMEN TENDERNESS REBOUND LOCALIZED,"351,110"
351,PANCREATITIS ACUTE,111,ABDOMEN TENDERNESS RIGHT LOWER QUADRANT,"351,111"
351,PANCREATITIS ACUTE,112,ABDOMEN TENDERNESS RIGHT UPPER QUADRANT <NON HEPATIC>,"351,112"
351,PANCREATITIS ACUTE,114,ABDOMEN TRAUMA RECENT HX,"351,114"
351,PANCREATITIS ACUTE,116,ABDOMEN TYMPANITES,"351,116"
351,PANCREATITIS ACUTE,118,ABDOMEN ULTRASONOGRAPHY COMMON BILE DUCT AND INTRAHEPATIC DUCT <S> DILATED,"351,118"
351,PANCREATITIS ACUTE,119,ABDOMEN ULTRASONOGRAPHY GALLBLADDER CONTAINING STONE <S>,"351,119"
351,PANCREATITIS ACUTE,120,ABDOMEN ULTRASONOGRAPHY GALLBLADDER ENLARGED,"351,120"
351,PANCREATITIS ACUTE,143,ABDOMEN XRAY CALCIFICATION PANCREAS,"351,143"
351,PANCREATITIS ACUTE,152,ABDOMEN XRAY DIFFUSE MOTTLING,"351,152"
351,PANCREATITIS ACUTE,155,ABDOMEN XRAY GALLBLADDER CONTAINING STONE <S>,"351,155"
351,PANCREATITIS ACUTE,164,ABDOMEN XRAY PNEUMATOSIS CYSTOIDES INTESTINALIS,"351,164"
351,PANCREATITIS ACUTE,167,ABDOMEN XRAY SMALL INTESTINE SENTINEL LOOP,"351,167"
351,PANCREATITIS ACUTE,183,ACTIVATED PARTIAL THROMBOPLASTIN TIME INCREASED,"351,183"
351,PANCREATITIS ACUTE,188,AFFECT APPREHENSIVE,"351,188"
351,PANCREATITIS ACUTE,190,AFFECT DEPRESSED,"351,190"
351,PANCREATITIS ACUTE,198,AGE 16 TO 25,"351,198"
351,PANCREATITIS ACUTE,199,AGE 26 TO 55,"351,199"
351,PANCREATITIS ACUTE,200,AGE GTR THAN 55,"351,200"
351,PANCREATITIS ACUTE,205,ALBUMIN SERUM LESS THAN 3 GRAM <S> PER DL,"351,205"
351,PANCREATITIS ACUTE,207,ALCOHOL INGESTION HEAVY RECENT HX,"351,207"
351,PANCREATITIS ACUTE,208,ALCOHOLISM CHRONIC HX,"351,208"
351,PANCREATITIS ACUTE,216,ALKALINE PHOSPHATASE SERUM GTR THAN 2 TIMES NORMAL,"351,216"
351,PANCREATITIS ACUTE,217,ALKALINE PHOSPHATASE SERUM INCREASED NOT OVER 2 TIMES NORMAL,"351,217"
351,PANCREATITIS ACUTE,235,AMYLASE SERUM GTR THAN 2 TIMES NORMAL,"351,235"
351,PANCREATITIS ACUTE,236,AMYLASE SERUM INCREASED AFTER SECRETIN,"351,236"
351,PANCREATITIS ACUTE,237,AMYLASE URINE INCREASED,"351,237"
351,PANCREATITIS ACUTE,248,ANOREXIA,"351,248"
351,PANCREATITIS ACUTE,4498,ANTIBODY ANISAKIS POSITIVE BY MONOCLONAL ANTIBODY,"3,514,498"
351,PANCREATITIS ACUTE,391,ASPIRIN ADMINISTRATION IN LARGE AMOUNT RECENT HX,"351,391"
351,PANCREATITIS ACUTE,423,BICARBONATE SERUM GTR THAN 30,"351,423"
351,PANCREATITIS ACUTE,428,BILIRUBIN SERUM CONJUGATED INCREASED,"351,428"
351,PANCREATITIS ACUTE,430,BILIRUBIN URINE PRESENT,"351,430"
351,PANCREATITIS ACUTE,494,BONE <S> RADIOISOTOPE SCAN INCREASED UPTAKE LOCALIZED,"351,494"
351,PANCREATITIS ACUTE,519,BONE MARROW BIOPSY FAT NECROSIS,"351,519"
351,PANCREATITIS ACUTE,574,BONE XRAY LONG BONE <S> CORTICAL EROSION <S>,"351,574"
351,PANCREATITIS ACUTE,576,BONE XRAY OSTEOLYTIC LESION <S>,"351,576"
351,PANCREATITIS ACUTE,587,BOWEL SOUND <S> DECREASED,"351,587"
351,PANCREATITIS ACUTE,658,BREATH SOUND <S> DECREASED LOCALIZED,"351,658"
351,PANCREATITIS ACUTE,741,CALCIUM SERUM DECREASED,"351,741"
351,PANCREATITIS ACUTE,742,CALCIUM SERUM INCREASED,"351,742"
351,PANCREATITIS ACUTE,786,CELIAC ANGIOGRAPHY PANCREAS ARTERY <IES> IRREGULAR NARROWING,"351,786"
351,PANCREATITIS ACUTE,790,CELIAC ANGIOGRAPHY SPLENIC VEIN OCCLUSION,"351,790"
351,PANCREATITIS ACUTE,824,CHEST PAIN LATERAL EXACERBATION WITH BREATHING,"351,824"
351,PANCREATITIS ACUTE,825,CHEST PAIN LATERAL SHARP,"351,825"
351,PANCREATITIS ACUTE,849,CHEST PERCUSSION DIAPHRAGM ELEVATED UNILATERAL,"351,849"
351,PANCREATITIS ACUTE,852,CHEST PERCUSSION DIAPHRAGM MOVEMENT DECREASED UNILATERAL,"351,852"
351,PANCREATITIS ACUTE,853,CHEST PERCUSSION DULL LOCALIZED,"351,853"
351,PANCREATITIS ACUTE,871,CHEST XRAY DIAPHRAGM ELEVATED UNILATERAL,"351,871"
351,PANCREATITIS ACUTE,875,CHEST XRAY ESOPHAGUS AIR FLUID LEVEL <S>,"351,875"
351,PANCREATITIS ACUTE,893,CHEST XRAY LUNG FIELD <S> ABNORMAL,"351,893"
351,PANCREATITIS ACUTE,902,CHEST XRAY PLATE LIKE DENSITY <IES>,"351,902"
351,PANCREATITIS ACUTE,905,CHEST XRAY PLEURAL EFFUSION <S> SMALL,"351,905"
351,PANCREATITIS ACUTE,930,CHLORIDE SERUM DECREASED,"351,930"
351,PANCREATITIS ACUTE,933,CHOLANGIOGRAPHY COMMON DUCT AND INTRAHEPATIC DUCT <S> DILATED,"351,933"
351,PANCREATITIS ACUTE,935,CHOLANGIOGRAPHY COMMON DUCT IRREGULAR NARROWING DISTAL,"351,935"
351,PANCREATITIS ACUTE,937,CHOLANGIOGRAPHY COMMON DUCT ROUND FILLING DEFECT <S>,"351,937"
351,PANCREATITIS ACUTE,950,CHOLECYSTECTOMY HX,"351,950"
351,PANCREATITIS ACUTE,952,CHOLESTEROL SERUM DECREASED,"351,952"
351,PANCREATITIS ACUTE,953,CHOLESTEROL SERUM INCREASED,"351,953"
351,PANCREATITIS ACUTE,956,CHVOSTEK SIGN POSITIVE,"351,956"
351,PANCREATITIS ACUTE,957,CIGARETTE SMOKING HX,"351,957"
351,PANCREATITIS ACUTE,980,COLON BARIUM ENEMA FILLING DEFECT ILEOCECAL VALVE AREA,"351,980"
351,PANCREATITIS ACUTE,982,COLON BARIUM ENEMA FILLING DEFECT RIGHT COLON <NON ILEOCECAL>,"351,982"
351,PANCREATITIS ACUTE,985,COLON BARIUM ENEMA INTERNAL MARGIN <S> IRREGULAR,"351,985"
351,PANCREATITIS ACUTE,989,COLON BARIUM ENEMA MULTIPLE NODULAR FILLING DEFECT <S>,"351,989"
351,PANCREATITIS ACUTE,998,COLON BARIUM ENEMA THUMBPRINTING,"351,998"
351,PANCREATITIS ACUTE,1001,COLON BARIUM ENEMA WALL THICKENED,"3,511,001"
351,PANCREATITIS ACUTE,1005,COLONOSCOPY BIOPSY GRANULOMA <S> NON CASEATING,"3,511,005"
351,PANCREATITIS ACUTE,1012,COLONOSCOPY MULTIPLE NODULAR FILLING DEFECT <S>,"3,511,012"
351,PANCREATITIS ACUTE,1021,CONJUNCTIVA AND/OR MOUTH PALLOR,"3,511,021"
351,PANCREATITIS ACUTE,1029,CONSTIPATION,"3,511,029"
351,PANCREATITIS ACUTE,1032,CONTRACEPTIVE ORAL ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"3,511,032"
351,PANCREATITIS ACUTE,1046,CORTICOSTEROID ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"3,511,046"
351,PANCREATITIS ACUTE,1050,COUGH,"3,511,050"
351,PANCREATITIS ACUTE,1120,CYTOTOXIC DRUG ADMINISTRATION PRIOR TO CURRENT ILLNESS HX,"3,511,120"
351,PANCREATITIS ACUTE,1127,DEHYDRATION,"3,511,127"
351,PANCREATITIS ACUTE,1144,DEPRESSION HX,"3,511,144"
351,PANCREATITIS ACUTE,1150,DIARRHEA ACUTE,"3,511,150"
351,PANCREATITIS ACUTE,1152,DIARRHEA CHRONIC,"3,511,152"
351,PANCREATITIS ACUTE,1154,DIARRHEA INTERMITTENT,"3,511,154"
351,PANCREATITIS ACUTE,4494,DIET RAW FISH INGESTION RECENT HX,"3,514,494"
351,PANCREATITIS ACUTE,1172,DUODENAL BULB BARIUM MEAL DEFORMITY,"3,511,172"
351,PANCREATITIS ACUTE,1173,DUODENAL BULB BARIUM MEAL ULCER CRATER <S>,"3,511,173"
351,PANCREATITIS ACUTE,1177,DUODENUM BARIUM MEAL DISTAL ULCER CRATER <S>,"3,511,177"
351,PANCREATITIS ACUTE,1180,DUODENUM BARIUM MEAL LOOP ENLARGED,"3,511,180"
351,PANCREATITIS ACUTE,1181,DUODENUM BARIUM MEAL MUCOSAL FOLDS THICK FLAT IRREGULAR,"3,511,181"
351,PANCREATITIS ACUTE,1185,DUODENUM ENDOSCOPY ULCER CRATER <S>,"3,511,185"
351,PANCREATITIS ACUTE,1190,DYSPHAGIA LIQUID <S>,"3,511,190"
